id,gene,description
cg13477182,RALGDS,ral guanine nucleotide dissociation stimulator [Source:HGNC Symbol;Acc:HGNC:9842]
cg13484546,FBLIM1,filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]
cg13491192,FBXO42,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249]
cg13514955,COMMD5,COMM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17902]
cg13603171,MOXD1,monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]
cg13610497,ANKRD19,NA
cg13626544,GABARAP,GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]
cg13637042,SREBF2,sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]
cg13637321,MXI1,MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]
cg13676215,AHR,aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]
cg13678009,SWAP70,switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]
cg13678049,CUL9,cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]
cg13728951,WHSC1,NA
cg13747803,ZNF234,zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]
cg13752885,MCART1,NA
cg13758899,ZFP3,ZFP3 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12861]
cg13786863,CPT1A,carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
cg13788820,PDIK1L,PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:HGNC:18981]
cg13794565,HUS1,HUS1 checkpoint clamp component [Source:HGNC Symbol;Acc:HGNC:5309]
cg13798780,PUS7,pseudouridylate synthase 7 (putative) [Source:HGNC Symbol;Acc:HGNC:26033]
cg13831459,SLC25A28,solute carrier family 25 member 28 [Source:HGNC Symbol;Acc:HGNC:23472]
cg13861219,TUBB2B,tubulin beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]
cg13882835,TLK1,tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]
cg13891189,ALAD,aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]
cg13910583,RPS20,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]
cg13911723,ZNF853,zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]
cg13916266,CHD3,chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]
cg13932995,KDSR,3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]
cg13977526,ACO1,aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]
cg13981356,IMPACT,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]
cg13993274,AK3,adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]
cg14009312,STK11,serine/threonine kinase 11 [Source:HGNC Symbol;Acc:HGNC:11389]
cg14013604,PTPN2,protein tyrosine phosphatase, non-receptor type 2 [Source:HGNC Symbol;Acc:HGNC:9650]
cg14030268,PDZD8,PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]
cg14096962,PDHB,pyruvate dehydrogenase E1 beta subunit [Source:HGNC Symbol;Acc:HGNC:8808]
cg14126601,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]
cg14129169,ZNF788,zinc finger family member 788 [Source:HGNC Symbol;Acc:HGNC:33112]
cg14189621,ABCC4,ATP binding cassette subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:55]
cg14196303,KDM4C,lysine demethylase 4C [Source:HGNC Symbol;Acc:HGNC:17071]
cg14204843,RRS1,ribosome biogenesis regulator homolog [Source:HGNC Symbol;Acc:HGNC:17083]
cg14215970,STOM,stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
cg14228885,APTX,aprataxin [Source:HGNC Symbol;Acc:HGNC:15984]
cg14240768,RPS7,ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]
cg14253932,LIN37,lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]
cg14270556,DHX33,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]
cg14279899,IFNGR1,interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]
cg14380013,UNC119B,unc-119 lipid binding chaperone B [Source:HGNC Symbol;Acc:HGNC:16488]
cg14396035,PIGO,phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215]
cg14400389,NUP85,nucleoporin 85 [Source:HGNC Symbol;Acc:HGNC:8734]
cg14423541,CDC34,cell division cycle 34 [Source:HGNC Symbol;Acc:HGNC:1734]
cg14424530,SLC7A1,solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]
cg14447369,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657]
cg14457439,WEE1,WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]
cg14459011,NHEDC2,NA
cg14474880,MTF2,metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]
cg14497203,RAB36,RAB36, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9775]
cg14508890,BHLHE40,basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]
cg14530801,STX18,syntaxin 18 [Source:HGNC Symbol;Acc:HGNC:15942]
cg14535884,ATP6V1G1,ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864]
cg14542196,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma [Source:HGNC Symbol;Acc:HGNC:9311]
cg14551251,ANKRD28,ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024]
cg14583673,FBXL7,F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]
cg14594876,SNTA1,syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]
cg14602351,ZCCHC6,zinc finger CCHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]
cg14606680,FAM64A,NA
cg14611683,EIF2B3,eukaryotic translation initiation factor 2B subunit gamma [Source:HGNC Symbol;Acc:HGNC:3259]
cg14633139,OGDH,oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]
cg14648167,C7orf36,NA
cg14756197,CSTB,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
cg14776763,ZNF607,zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]
cg14854718,MTOR,mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942]
cg14906103,TMEM33,transmembrane protein 33 [Source:HGNC Symbol;Acc:HGNC:25541]
cg14939300,SLC25A35,solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]
cg14997704,RBPMS,RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]
cg15001673,RBM33,RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]
cg15030799,C1orf159,chromosome 1 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:26062]
cg15070848,WNT5A,Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]
cg15081886,LOC441869,NA
cg15090714,MED13,mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474]
cg15141238,KIAA0368,NA
cg15162869,PISD,phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]
cg15162922,SHROOM1,shroom family member 1 [Source:HGNC Symbol;Acc:HGNC:24084]
cg15175129,MSRB3,methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]
cg15196314,CTU1,cytosolic thiouridylase subunit 1 [Source:HGNC Symbol;Acc:HGNC:29590]
cg15219347,PLVAP,plasmalemma vesicle associated protein [Source:HGNC Symbol;Acc:HGNC:13635]
cg15251779,CHPF2,chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]
cg15253520,FAM82B,NA
cg15286618,AIP,aryl hydrocarbon receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:358]
cg15296858,PPM1G,protein phosphatase, Mg2+/Mn2+ dependent 1G [Source:HGNC Symbol;Acc:HGNC:9278]
cg15300814,KIAA1919,NA
cg15378219,PRMT5,protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894]
cg15439745,ATAD5,ATPase family, AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752]
cg15444076,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]
cg15444387,GLTSCR2,NA
cg15447775,NEDD1,neural precursor cell expressed, developmentally down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:7723]
cg15462925,LONRF1,LON peptidase N-terminal domain and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:26302]
cg15473083,ILF2,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]
cg15522719,GLS,glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]
cg15537000,PSMA1,proteasome subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]
cg15538418,H3F3B,H3 histone family member 3B [Source:HGNC Symbol;Acc:HGNC:4765]
cg15538669,HSPA9,heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]
cg15553911,CNOT3,CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]
cg15562706,ABCD3,ATP binding cassette subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:67]
cg15589930,DNTTIP2,deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]
cg15676512,WDR74,WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]
cg15759889,DDA1,DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]
cg15825417,MEIS3P1,Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7002]
cg15844609,YIF1B,Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]
cg15870818,TTC14,tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]
cg15901199,POGZ,pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]
cg15931047,DIMT1L,NA
cg15975802,PTPN6,protein tyrosine phosphatase, non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]
cg15983584,TPD52L1,tumor protein D52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]
cg16083439,LACE1,NA
cg16119505,PTBP2,polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]
cg16133845,LMBR1,limb development membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13243]
cg16142977,EEF2,eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]
cg16168624,ERICH1,glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:27234]
cg16174196,TUBB,tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]
cg16204509,ALDH1L2,aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]
cg16228688,DPP3,dipeptidyl peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]
cg16232327,PARP14,poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
cg16240424,FAM168B,family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]
cg16246366,RND2,Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]
cg16303846,DOCK10,dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479]
cg16397620,UBTD2,ubiquitin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24463]
cg16414945,DUSP12,dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]
cg16417447,MAT2B,methionine adenosyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:6905]
cg16419620,HDAC7,histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]
cg16420247,HPCAL1,hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]
cg16474696,MRI1,methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]
cg16478236,MAP1B,microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]
cg16480145,RUSC2,RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]
cg16489360,TMEM209,transmembrane protein 209 [Source:HGNC Symbol;Acc:HGNC:21898]
cg16520955,AKAP13,A-kinase anchoring protein 13 [Source:HGNC Symbol;Acc:HGNC:371]
cg16532893,ZNF248,zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]
cg16571786,RNF157,ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]
cg16668394,MEN1,menin 1 [Source:HGNC Symbol;Acc:HGNC:7010]
cg16675054,STK10,serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]
cg16686429,DMPK,DM1 protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]
cg16707128,MTF1,metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]
cg16712472,FAM165B,NA
cg16732880,NARFL,nuclear prelamin A recognition factor like [Source:HGNC Symbol;Acc:HGNC:14179]
cg16739865,TSPAN9,tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]
cg16768447,MAPK6,mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879]
cg16922557,HIPK1,homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:19006]
cg16931465,ZBTB2,zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]
cg17074575,JAGN1,jagunal homolog 1 [Source:HGNC Symbol;Acc:HGNC:26926]
cg17086141,NPEPPS,aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]
cg17111669,NCOA5,nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]
cg17121205,PHLDB3,pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]
cg17122244,SAPS2,NA
cg17128799,PANK4,pantothenate kinase 4 [Source:HGNC Symbol;Acc:HGNC:19366]
cg17142950,SAMD13,sterile alpha motif domain containing 13 [Source:HGNC Symbol;Acc:HGNC:24582]
cg17148947,SETD4,SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]
cg17155907,TCHP,trichoplein keratin filament binding [Source:HGNC Symbol;Acc:HGNC:28135]
cg17215449,TYMP,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]
cg17231906,CCDC112,coiled-coil domain containing 112 [Source:HGNC Symbol;Acc:HGNC:28599]
cg17239185,UBR4,ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]
cg17254388,ZEB1,zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]
cg17260706,BCL9L,B cell CLL/lymphoma 9 like [Source:HGNC Symbol;Acc:HGNC:23688]
cg17270808,POGK,pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]
cg17297328,SLC25A24,solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]
cg17300047,RCBTB2,RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]
cg17301506,EIF2S2,eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]
cg17304222,FLT4,fms related tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]
cg17328659,STUB1,STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]
cg17341345,CCNH,cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]
cg17345480,SPPL3,signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]
cg17346022,SNX6,sorting nexin 6 [Source:HGNC Symbol;Acc:HGNC:14970]
cg17396989,WHSC2,NA
cg17398851,PRR24,NA
cg17469265,WDR19,WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]
cg17536532,KIAA0649,NA
cg17552046,RRAGD,Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]
cg17553389,AMZ2,archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]
cg17610931,SMTN,smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
cg17648773,C12orf62,NA
cg17682309,STX7,syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]
cg17756483,RNF160,NA
cg17777034,AKAP8,A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]
cg17800124,CAPS,calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487]
cg17807903,ZNHIT6,zinc finger HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]
cg17896463,GEMIN7,gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]
cg17942371,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]
cg17953633,MRM1,mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]
cg17997684,FAM82A1,NA
cg18008269,MSL1,male specific lethal 1 homolog [Source:HGNC Symbol;Acc:HGNC:27905]
cg18023724,NAF1,nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]
cg18087326,GPX7,glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559]
cg18094824,CENPE,centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]
cg18167921,DEPDC1,DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]
cg18170581,CPT2,carnitine palmitoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:2330]
cg18177616,IRAK3,interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]
cg18181936,HIGD1A,HIG1 hypoxia inducible domain family member 1A [Source:HGNC Symbol;Acc:HGNC:29527]
cg18240496,SCAMP1,secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]
cg18280057,MTSS1,MTSS1, I-BAR domain containing [Source:HGNC Symbol;Acc:HGNC:20443]
cg18309752,SUMO1,small ubiquitin-like modifier 1 [Source:HGNC Symbol;Acc:HGNC:12502]
cg18338319,HS1BP3,HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]
cg18348434,SGPP1,sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]
cg18426551,G6PC3,glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]
cg18433260,OBFC1,NA
cg18472185,CBR4,carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891]
cg18513200,BOD1L,NA
cg18519564,RCL1,RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687]
cg18538253,ESRRA,estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471]
cg18539332,C10orf116,NA
cg18547659,SRRM3,serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]
cg18557086,MNT,MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188]
cg18568843,TMEM14A,transmembrane protein 14A [Source:HGNC Symbol;Acc:HGNC:21076]
cg18586851,COMMD7,COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]
cg18676764,DCAF12,DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]
cg18788205,TTPAL,alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]
cg18815355,PTPRF,protein tyrosine phosphatase, receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]
cg18913103,FBXW7,F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]
cg18970609,TMEM165,transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]
cg18987561,TERF1,telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]
cg18999165,FAM115C,NA
cg19047340,EIF6,eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]
cg19108966,C3orf75,NA
cg19136632,ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]
cg19149125,PROSC,NA
cg19257200,SOX10,SRY-box 10 [Source:HGNC Symbol;Acc:HGNC:11190]
cg19312157,DDX21,DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]
cg19357416,LAPTM4B,lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]
cg19407955,MGST3,microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]
cg19416879,COIL,coilin [Source:HGNC Symbol;Acc:HGNC:2184]
cg19476647,LTBR,lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]
cg19500056,SEPW1,NA
cg19533957,NOL11,nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557]
cg19599045,SLC7A7,solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]
cg19647611,RPL6,ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]
cg19669476,UBE2S,ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895]
cg19721215,GCDH,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]
cg19816290,SEPT5,septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]
cg19900896,EMB,embigin [Source:HGNC Symbol;Acc:HGNC:30465]
cg19930352,S100A11,S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]
cg19942640,TARS,threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]
cg19948974,SS18,SS18, nBAF chromatin remodeling complex subunit [Source:HGNC Symbol;Acc:HGNC:11340]
cg19959005,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]
cg19972590,C22orf28,NA
cg19988637,FIS1,fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]
cg20012172,DDX17,DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]
cg20019720,CNKSR3,CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]
cg20024234,ZNF295,NA
cg20069738,ZBTB45,zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]
cg20093992,OTUB1,OTU deubiquitinase, ubiquitin aldehyde binding 1 [Source:HGNC Symbol;Acc:HGNC:23077]
cg20154743,ZNF562,zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]
cg20234170,CAT,catalase [Source:HGNC Symbol;Acc:HGNC:1516]
cg20253659,LTBP1,latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]
cg20255042,VCL,vinculin [Source:HGNC Symbol;Acc:HGNC:12665]
cg20264731,POLB,DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174]
cg20315057,PLEKHA5,pleckstrin homology domain containing A5 [Source:HGNC Symbol;Acc:HGNC:30036]
cg20372689,RCN2,reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]
cg20454158,TMEM229B,transmembrane protein 229B [Source:HGNC Symbol;Acc:HGNC:20130]
cg20466478,BRF2,BRF2, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]
cg20509780,FBLN1,fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]
cg20573242,CCNA2,cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]
cg20633595,SMAD6,SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]
cg20670085,ZNF491,zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]
cg20740051,B4GALT3,beta-1,4-galactosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:926]
cg20750843,CRKL,CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]
cg20803232,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]
cg20805999,METTL14,methyltransferase like 14 [Source:HGNC Symbol;Acc:HGNC:29330]
cg20806130,ATAD2B,ATPase family, AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]
cg20908224,MAML3,mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]
cg20909355,THAP9,THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]
cg20942910,TTC39A,tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]
cg20950843,CYB5R3,cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]
cg20981402,CAPRIN1,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
cg21025488,CDC16,cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]
cg21044022,CALCOCO2,calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:HGNC:29912]
cg21083314,MRPL33,mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:HGNC:14487]
cg21087160,OAZ1,ornithine decarboxylase antizyme 1 [Source:HGNC Symbol;Acc:HGNC:8095]
cg21152671,TRAF1,TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]
cg21182196,CLMN,calmin [Source:HGNC Symbol;Acc:HGNC:19972]
cg21305471,ZNF671,zinc finger protein 671 [Source:HGNC Symbol;Acc:HGNC:26279]
cg21525244,ZBTB5,zinc finger and BTB domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23836]
cg21531688,GUSBL2,NA
cg21566348,ATP11B,ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]
cg21582582,DCUN1D1,defective in cullin neddylation 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18184]
cg21583160,SPATA6,spermatogenesis associated 6 [Source:HGNC Symbol;Acc:HGNC:18309]
cg21664310,LSM4,LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]
cg21762534,SLC27A1,solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]
cg21788615,C15orf61,chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]
cg21817833,FRMD6,FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]
cg21861233,SLC45A4,solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]
cg21923990,KANK3,KN motif and ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:24796]
cg21931839,GCA,grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]
cg21939395,FAM115A,NA
cg21975390,RPL27A,ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]
cg22005853,RNH1,ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]
cg22023531,SORD,sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]
