id,gene,description
cg18206867,B3GNT2,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]
cg18237618,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]
cg18247339,CFL2,cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875]
cg18248284,LYL1,LYL1, basic helix-loop-helix family member [Source:HGNC Symbol;Acc:HGNC:6734]
cg18253917,NAA20,N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]
cg18280057,MTSS1,MTSS1, I-BAR domain containing [Source:HGNC Symbol;Acc:HGNC:20443]
cg18317589,PNRC1,proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]
cg18355925,SRD5A3,steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]
cg18380353,ERO1L,NA
cg18424072,TOP1,DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]
cg18440048,ZNF70,zinc finger protein 70 [Source:HGNC Symbol;Acc:HGNC:13140]
cg18522315,TMX4,thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]
cg18538253,ESRRA,estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471]
cg18568061,PTRF,NA
cg18715385,C18orf21,chromosome 18 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:28802]
cg18743287,RDH13,retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]
cg18884741,RABGEF1,RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676]
cg18929903,ENTPD7,ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]
cg18963800,HSD17B7P2,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]
cg18970609,TMEM165,transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]
cg19017420,ARL2,ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
cg19025034,FUT2,fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4013]
cg19047180,KIAA1279,NA
cg19047340,EIF6,eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]
cg19108966,C3orf75,NA
cg19155557,CTNNB1,catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
cg19188572,GTF2A2,general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]
cg19202325,WBSCR16,NA
cg19258882,ERBB3,erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]
cg19312157,DDX21,DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]
cg19342382,POM121C,POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005]
cg19399326,SR140,NA
cg19434221,ABHD12,abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:HGNC:15868]
cg19533957,NOL11,nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557]
cg19569340,RNF216,ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]
cg19583655,PCYT2,phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]
cg19622574,ATG16L1,autophagy related 16 like 1 [Source:HGNC Symbol;Acc:HGNC:21498]
cg20002354,HDAC1,histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852]
cg20072951,PSMC1,proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]
cg20145760,COMMD5,COMM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17902]
cg20383084,PAFAH2,platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579]
cg20687462,CCDC102A,coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]
cg20703614,YDJC,YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158]
cg20726948,RAPGEF6,Rap guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:20655]
cg20929922,C5orf28,NA
cg21025488,CDC16,cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]
cg21091119,DEK,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
cg21101143,MLLT6,MLLT6, PHD finger containing [Source:HGNC Symbol;Acc:HGNC:7138]
cg21164242,TMEM128,transmembrane protein 128 [Source:HGNC Symbol;Acc:HGNC:28201]
cg21182649,ALMS1,ALMS1, centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]
cg21210124,GADD45G,growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]
cg21218687,KIF21B,kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]
cg21218854,SVEP1,sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
cg21364723,PIM3,Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]
cg21428681,NKX3-1,NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]
cg21438664,HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2) [Source:HGNC Symbol;Acc:HGNC:5035]
cg21468416,NEK6,NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]
cg21475610,CCNG2,cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593]
cg21500300,BCAT1,branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976]
cg21501616,DCUN1D4,defective in cullin neddylation 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28998]
cg21581287,CELSR2,cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]
cg21608792,EPHX2,epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]
cg21615567,GUK1,guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]
cg21618929,C19orf61,NA
cg21620778,WIPF1,WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]
cg21634100,FECH,ferrochelatase [Source:HGNC Symbol;Acc:HGNC:3647]
cg21712812,TMEM65,transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]
cg21792150,NFKBIZ,NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]
cg21844450,PLCB1,phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917]
cg21975824,RBM26,RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]
cg22026687,XPR1,xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]
cg22045942,GRAMD1A,GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]
cg22125922,ZNF337,zinc finger protein 337 [Source:HGNC Symbol;Acc:HGNC:15809]
cg22136118,ULBP3,UL16 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:14895]
cg22236711,TNFRSF10B,TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]
cg22247277,SYNGR1,synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]
cg22273452,ZNF574,zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166]
cg22336633,RPS13,ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]
cg22367989,NRP2,neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
cg22377182,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]
cg22377998,ARVCF,ARVCF, delta catenin family member [Source:HGNC Symbol;Acc:HGNC:728]
cg22389964,PARS2,prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]
cg22506605,SNX21,sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]
cg22622886,GPR157,G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]
cg22664064,NMI,N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]
cg22720560,ERBB2IP,NA
cg22745781,ISPD,isoprenoid synthase domain containing [Source:HGNC Symbol;Acc:HGNC:37276]
cg22748407,USP22,ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]
cg22776856,THOC6,THO complex 6 [Source:HGNC Symbol;Acc:HGNC:28369]
cg22797134,HYI,hydroxypyruvate isomerase (putative) [Source:HGNC Symbol;Acc:HGNC:26948]
cg22826226,SLC11A2,solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908]
cg22835709,INO80,INO80 complex subunit [Source:HGNC Symbol;Acc:HGNC:26956]
cg22843797,TNFRSF10A,TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]
cg22869804,HIC2,HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]
cg22930275,TARSL2,threonyl-tRNA synthetase like 2 [Source:HGNC Symbol;Acc:HGNC:24728]
cg22930312,XRN1,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
cg22930587,CEP250,centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859]
cg22931402,TIFA,TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075]
cg22996534,MTUS1,microtubule associated scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:29789]
cg23003832,ZDHHC12,zinc finger DHHC-type containing 12 [Source:HGNC Symbol;Acc:HGNC:19159]
cg23003881,BOD1,biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]
cg23048660,ZNF180,zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]
cg23054032,GOPC,golgi associated PDZ and coiled-coil motif containing [Source:HGNC Symbol;Acc:HGNC:17643]
cg23078896,RAP2B,RAP2B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9862]
cg23083824,PHF14,PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]
cg23098812,INTS4,integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]
cg23118964,HMGN3,high mobility group nucleosomal binding domain 3 [Source:HGNC Symbol;Acc:HGNC:12312]
cg23194182,MON2,MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]
cg23208590,CARD10,caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]
cg23274381,WIZ,widely interspaced zinc finger motifs [Source:HGNC Symbol;Acc:HGNC:30917]
cg23339899,GPAA1,glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446]
cg23506077,C20orf4,NA
cg23506964,CLOCK,clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082]
cg23510026,CXCL14,C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]
cg23525492,MESDC2,NA
cg23570923,HTRA3,HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]
cg23591853,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]
cg23614605,PSMA6,proteasome subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]
cg23626617,MAST2,microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]
cg23652038,CDK19,cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338]
cg23677229,GPHN,gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]
cg23792364,C19orf6,NA
cg23813867,FTH1,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
cg23821329,VIM,vimentin [Source:HGNC Symbol;Acc:HGNC:12692]
cg23836139,ZNF498,NA
cg23873315,RIPK2,receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]
cg23912823,NAB2,NGFI-A binding protein 2 [Source:HGNC Symbol;Acc:HGNC:7627]
cg23970785,DEXI,Dexi homolog [Source:HGNC Symbol;Acc:HGNC:13267]
cg23978357,ORAOV1,oral cancer overexpressed 1 [Source:HGNC Symbol;Acc:HGNC:17589]
cg23995917,PIAS3,protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]
cg24145210,NPM1,nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]
cg24273394,SHISA5,shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376]
cg24276491,EAPP,E2F associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:19312]
cg24296900,TUBA1C,tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]
cg24310133,SLC37A3,solute carrier family 37 member 3 [Source:HGNC Symbol;Acc:HGNC:20651]
cg24312985,THAP3,THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]
cg24349400,DGCR14,NA
cg24362016,ZNF44,zinc finger protein 44 [Source:HGNC Symbol;Acc:HGNC:13110]
cg24490039,COQ5,coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]
cg24641773,FKBP1A,FK506 binding protein 1A [Source:HGNC Symbol;Acc:HGNC:3711]
cg24728542,C6orf64,NA
cg24742512,MICAL2,microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]
cg24921634,MYO5B,myosin VB [Source:HGNC Symbol;Acc:HGNC:7603]
cg24988444,COQ10B,coenzyme Q10B [Source:HGNC Symbol;Acc:HGNC:25819]
cg25055477,NUDT3,nudix hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:8050]
cg25060890,RPS6KC1,ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]
cg25166437,SCARF1,scavenger receptor class F member 1 [Source:HGNC Symbol;Acc:HGNC:16820]
cg25187463,DDX11,DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]
cg25191241,UMPS,uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]
cg25195477,HPS3,HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 [Source:HGNC Symbol;Acc:HGNC:15597]
cg25246158,CSNK1G2,casein kinase 1 gamma 2 [Source:HGNC Symbol;Acc:HGNC:2455]
cg25297425,USP42,ubiquitin specific peptidase 42 [Source:HGNC Symbol;Acc:HGNC:20068]
cg25333225,AKT2,AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]
cg25466974,SLC30A1,solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]
cg25564800,KPNA1,karyopherin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6394]
cg25565479,PANX1,pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]
cg25730577,CSF1,colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]
cg25740451,ATP11A,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]
cg25779063,MRFAP1,Morf4 family associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24549]
cg25791875,LRRC37B2,NA
cg25974355,LPHN2,NA
cg26121113,FMNL2,formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]
cg26212229,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]
cg26230819,ADAR,adenosine deaminase, RNA specific [Source:HGNC Symbol;Acc:HGNC:225]
cg26239930,C14orf166,NA
cg26367730,GINS4,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]
cg26503653,DOCK2,dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]
cg26956245,NOD1,nucleotide binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]
cg26995992,FBXO31,F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]
cg27049727,ZNF263,zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]
cg27143246,MYNN,myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]
cg27431859,CDC34,cell division cycle 34 [Source:HGNC Symbol;Acc:HGNC:1734]
cg27541691,TUBG2,tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]
cg27619136,SAP30,Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]
